7.351400089263916016e+01;-3.661775817871093750e+03
5.390034890174865723e+01;-2.684333656311035156e+03
5.213347053527832031e+01;-2.593256586074829102e+03
5.270130115747451782e+01;-2.621892820358276367e+03
5.129383134841918945e+01;-2.553678361892700195e+03
5.245541930198669434e+01;-2.610100154876708984e+03
5.146657276153564453e+01;-2.558754129409790039e+03
5.318397885560989380e+01;-2.648629447937011719e+03
5.271806436777114868e+01;-2.621230295181274414e+03
5.080643022060394287e+01;-2.529568510055541992e+03
5.149698835611343384e+01;-2.566419628143310547e+03
4.994878792762756348e+01;-2.485809358596801758e+03
5.020941615104675293e+01;-2.495590085983276367e+03
4.870029592514038086e+01;-2.421720741271972656e+03
4.936657461524009705e+01;-2.460524879455566406e+03
4.798080337047576904e+01;-2.388666738510131836e+03
5.021024996042251587e+01;-2.495495414733886719e+03
4.993657994270324707e+01;-2.487350770950317383e+03
4.994522929191589355e+01;-2.485375185012817383e+03
5.143705338239669800e+01;-2.560849321365356445e+03
4.825228020548820496e+01;-2.399836624145507812e+03
4.764470598101615906e+01;-2.372279647827148438e+03
4.757197171449661255e+01;-2.369942987442016602e+03
4.830387395620346069e+01;-2.401498708724975586e+03
4.721546071767807007e+01;-2.351974958419799805e+03
4.728126546740531921e+01;-2.354209728240966797e+03
4.649790725111961365e+01;-2.315131376266479492e+03
4.635173517465591431e+01;-2.309545269012451172e+03
4.606986442208290100e+01;-2.292242332458496094e+03
4.638137158751487732e+01;-2.306598098754882812e+03
4.814603352546691895e+01;-2.393961971282958984e+03
4.664237087965011597e+01;-2.320143608093261719e+03
4.723448932170867920e+01;-2.347686393737792969e+03
5.205487966537475586e+01;-2.591029760360717773e+03
5.866723605493903160e+05;-inf
4.948430711030960083e+03;-inf
1.158194171786308289e+02;-5.778500179290771484e+03
7.289539086818695068e+01;-3.636212530136108398e+03
6.079891574382781982e+01;-3.023667032241821289e+03
6.047565555572509766e+01;-3.002562444686889648e+03
5.722552579641342163e+01;-2.850283611297607422e+03
5.329845410585403442e+01;-2.654391532897949219e+03
5.383130347728729248e+01;-2.681070930480957031e+03
5.460672688484191895e+01;-2.717508741378784180e+03
5.445103862881660461e+01;-2.706238153457641602e+03
5.313040614128112793e+01;-2.644200902938842773e+03
5.275755652785301208e+01;-2.621403461456298828e+03
5.265715175867080688e+01;-2.620650003433227539e+03
5.320885574817657471e+01;-2.647968324661254883e+03
5.465930840373039246e+01;-2.723293087005615234e+03
