6.770342165231704712e+01;-3.370200767517089844e+03
6.406362682580947876e+01;-3.188681074142456055e+03
6.224320292472839355e+01;-3.096600456237792969e+03
6.090483802556991577e+01;-3.031880098342895508e+03
5.976469838619232178e+01;-2.974429813385009766e+03
5.864627707004547119e+01;-2.920965169906616211e+03
5.770691311359405518e+01;-2.870608091354370117e+03
5.687568682432174683e+01;-2.830483718872070312e+03
5.629561316967010498e+01;-2.801008266448974609e+03
5.586699485778808594e+01;-2.777451045989990234e+03
5.540490055084228516e+01;-2.757508792877197266e+03
5.507638972997665405e+01;-2.740189102172851562e+03
5.470088928937911987e+01;-2.722127481460571289e+03
5.440313720703125000e+01;-2.707212604522705078e+03
5.408916431665420532e+01;-2.692702825546264648e+03
5.378339093923568726e+01;-2.679571521759033203e+03
5.362081295251846313e+01;-2.667545028686523438e+03
5.334784692525863647e+01;-2.656764919281005859e+03
5.318038839101791382e+01;-2.647776697158813477e+03
5.300947701930999756e+01;-2.638865667343139648e+03
5.287251406908035278e+01;-2.631635744094848633e+03
5.277984774112701416e+01;-2.625084777832031250e+03
5.262254619598388672e+01;-2.619424747467041016e+03
5.257423132658004761e+01;-2.614256189346313477e+03
5.241939902305603027e+01;-2.609570650100708008e+03
5.233192211389541626e+01;-2.606139461517333984e+03
5.232019376754760742e+01;-2.601877388000488281e+03
5.218705564737319946e+01;-2.598286884307861328e+03
5.214115625619888306e+01;-2.595797166824340820e+03
5.207727372646331787e+01;-2.591967756271362305e+03
5.208073312044143677e+01;-2.590365255355834961e+03
5.202922999858856201e+01;-2.586719110488891602e+03
5.195793884992599487e+01;-2.584925460815429688e+03
5.196808671951293945e+01;-2.582489484786987305e+03
5.186468064785003662e+01;-2.579916088104248047e+03
5.179685848951339722e+01;-2.577521209716796875e+03
5.177613544464111328e+01;-2.576134248733520508e+03
5.172967535257339478e+01;-2.573978055953979492e+03
5.172973644733428955e+01;-2.571836606979370117e+03
5.160232633352279663e+01;-2.570258945465087891e+03
5.160943293571472168e+01;-2.568660476684570312e+03
5.157710701227188110e+01;-2.566950740814208984e+03
5.152849394083023071e+01;-2.565139852523803711e+03
5.152346235513687134e+01;-2.563919042587280273e+03
5.151611644029617310e+01;-2.563340824127197266e+03
5.147550833225250244e+01;-2.560997985839843750e+03
5.138952445983886719e+01;-2.559709257125854492e+03
5.140303933620452881e+01;-2.557759874343872070e+03
5.137028330564498901e+01;-2.556836074829101562e+03
5.137848675251007080e+01;-2.555300163269042969e+03
5.134350687265396118e+01;-2.553909704208374023e+03
5.129953306913375854e+01;-2.552619264602661133e+03
5.131260836124420166e+01;-2.551102411270141602e+03
5.122445023059844971e+01;-2.549337078094482422e+03
5.120720243453979492e+01;-2.547817573547363281e+03
5.116266590356826782e+01;-2.546547420501708984e+03
5.116701984405517578e+01;-2.544548284530639648e+03
5.105598628520965576e+01;-2.542466304779052734e+03
5.104208642244338989e+01;-2.540147706985473633e+03
5.099487954378128052e+01;-2.538225078582763672e+03
5.092907375097274780e+01;-2.536293392181396484e+03
5.092727464437484741e+01;-2.534758174896240234e+03
5.086281114816665649e+01;-2.532654697418212891e+03
5.082060104608535767e+01;-2.530337848663330078e+03
5.081117552518844604e+01;-2.527194622039794922e+03
5.072446829080581665e+01;-2.523080741882324219e+03
5.060087203979492188e+01;-2.519032831192016602e+03
5.055053019523620605e+01;-2.514866292953491211e+03
5.047906213998794556e+01;-2.510766378402709961e+03
5.032869356870651245e+01;-2.505434240341186523e+03
5.017763018608093262e+01;-2.499242069244384766e+03
5.015807211399078369e+01;-2.494560880661010742e+03
5.004779410362243652e+01;-2.490975841522216797e+03
4.999743109941482544e+01;-2.485724439620971680e+03
4.982568460702896118e+01;-2.479893861770629883e+03
4.976817399263381958e+01;-2.477607368469238281e+03
4.969294184446334839e+01;-2.472719457626342773e+03
4.966332405805587769e+01;-2.469316083908081055e+03
4.962469708919525146e+01;-2.469604749679565430e+03
4.947309833765029907e+01;-2.463182397842407227e+03
4.941139209270477295e+01;-2.457292051315307617e+03
4.927507299184799194e+01;-2.453151498794555664e+03
4.927064061164855957e+01;-2.452015497207641602e+03
4.918798726797103882e+01;-2.446539051055908203e+03
4.910084778070449829e+01;-2.444666830062866211e+03
4.902052190899848938e+01;-2.440095716476440430e+03
4.897800755500793457e+01;-2.436647129058837891e+03
4.895519220829010010e+01;-2.434729028701782227e+03
4.883731454610824585e+01;-2.431271732330322266e+03
4.880642718076705933e+01;-2.426542356491088867e+03
4.871399492025375366e+01;-2.425275974273681641e+03
4.871332275867462158e+01;-2.421903238296508789e+03
4.863539701700210571e+01;-2.419298694610595703e+03
4.853161621093750000e+01;-2.414183353424072266e+03
4.849147611856460571e+01;-2.412910409927368164e+03
4.845393311977386475e+01;-2.410416831970214844e+03
4.840214455127716064e+01;-2.407529144287109375e+03
4.834797316789627075e+01;-2.406638694763183594e+03
4.827836513519287109e+01;-2.401815654754638672e+03
4.821957868337631226e+01;-2.400063264846801758e+03
4.812595677375793457e+01;-2.397297092437744141e+03
4.817302769422531128e+01;-2.395329597473144531e+03
4.804144209623336792e+01;-2.392228219985961914e+03
4.801166576147079468e+01;-2.389977809906005859e+03
4.797381818294525146e+01;-2.387392601013183594e+03
4.795224291086196899e+01;-2.385505167007446289e+03
4.786274480819702148e+01;-2.383801313400268555e+03
4.785772758722305298e+01;-2.380629291534423828e+03
4.776322627067565918e+01;-2.378253265380859375e+03
4.777086877822875977e+01;-2.377730556488037109e+03
4.773751050233840942e+01;-2.374471027374267578e+03
4.766680067777633667e+01;-2.372688579559326172e+03
4.760848569869995117e+01;-2.370527334213256836e+03
4.765178439021110535e+01;-2.368279998779296875e+03
4.753924602270126343e+01;-2.366395812988281250e+03
4.751008456945419312e+01;-2.363193656921386719e+03
4.746223247051239014e+01;-2.364024827957153320e+03
4.749545508623123169e+01;-2.362353498458862305e+03
4.746583092212677002e+01;-2.359694524765014648e+03
4.736859649419784546e+01;-2.355525058746337891e+03
4.735984331369400024e+01;-2.354148960113525391e+03
4.728063189983367920e+01;-2.353244886398315430e+03
4.731604164838790894e+01;-2.350857095718383789e+03
4.714945608377456665e+01;-2.348493585586547852e+03
4.724934321641921997e+01;-2.349091793060302734e+03
4.714921396970748901e+01;-2.348962934494018555e+03
4.706082466244697571e+01;-2.342499286651611328e+03
4.705623841285705566e+01;-2.343297676086425781e+03
4.702001982927322388e+01;-2.341924768447875977e+03
4.697458076477050781e+01;-2.338856208801269531e+03
4.696252405643463135e+01;-2.336247575759887695e+03
4.699581944942474365e+01;-2.336331678390502930e+03
4.690372699499130249e+01;-2.332541852951049805e+03
4.682397156953811646e+01;-2.332514003753662109e+03
4.680218076705932617e+01;-2.329966699600219727e+03
4.675416600704193115e+01;-2.327668546676635742e+03
4.679697638750076294e+01;-2.327434186935424805e+03
4.667712551355361938e+01;-2.324838050842285156e+03
4.672019690275192261e+01;-2.324047424316406250e+03
4.668394663929939270e+01;-2.320722639083862305e+03
4.667518848180770874e+01;-2.321208501815795898e+03
4.658371815085411072e+01;-2.317117197036743164e+03
4.654318407177925110e+01;-2.317239694595336914e+03
4.647465503215789795e+01;-2.313802953720092773e+03
4.643656188249588013e+01;-2.312224639892578125e+03
4.642665767669677734e+01;-2.311465198516845703e+03
4.640071904659271240e+01;-2.308475225448608398e+03
4.632213500142097473e+01;-2.308335981369018555e+03
4.631435120105743408e+01;-2.304637559890747070e+03
4.630633670091629028e+01;-2.305431762695312500e+03
4.624976569414138794e+01;-2.302637271881103516e+03
4.619773042201995850e+01;-2.300396686553955078e+03
4.615541362762451172e+01;-2.298385000228881836e+03
4.619904005527496338e+01;-2.298752561569213867e+03
4.619397568702697754e+01;-2.296071638107299805e+03
4.610909384489059448e+01;-2.294054674148559570e+03
4.603799098730087280e+01;-2.293713134765625000e+03
4.605756133794784546e+01;-2.293426116943359375e+03
4.596438986063003540e+01;-2.288534961700439453e+03
4.593174505233764648e+01;-2.286669387817382812e+03
4.592514419555664062e+01;-2.286938610076904297e+03
4.590559732913970947e+01;-2.284114707946777344e+03
4.592876458168029785e+01;-2.283122558593750000e+03
4.585418882966041565e+01;-2.279898572921752930e+03
4.579562121629714966e+01;-2.279544151306152344e+03
4.575625455379486084e+01;-2.276924114227294922e+03
4.577939999103546143e+01;-2.276207715988159180e+03
4.562913578748703003e+01;-2.272843236923217773e+03
4.568921077251434326e+01;-2.273599201202392578e+03
4.564104509353637695e+01;-2.270443038940429688e+03
4.560867750644683838e+01;-2.270216390609741211e+03
4.549892106652259827e+01;-2.266368204116821289e+03
4.548214989900588989e+01;-2.264037979125976562e+03
4.547612237930297852e+01;-2.264236200332641602e+03
4.546869134902954102e+01;-2.262547870635986328e+03
4.543976044654846191e+01;-2.260319505691528320e+03
4.543194726109504700e+01;-2.259808124542236328e+03
4.535912007093429565e+01;-2.256744974136352539e+03
4.529907333850860596e+01;-2.255297340393066406e+03
4.523388111591339111e+01;-2.251995901107788086e+03
4.526407921314239502e+01;-2.254205408096313477e+03
4.522467076778411865e+01;-2.251681732177734375e+03
4.518448466062545776e+01;-2.248877162933349609e+03
4.516365155577659607e+01;-2.247043016433715820e+03
4.506592592597007751e+01;-2.245961345672607422e+03
4.506520998477935791e+01;-2.245554887771606445e+03
4.501212126016616821e+01;-2.240347068786621094e+03
4.499055212736129761e+01;-2.240450561523437500e+03
4.492645823955535889e+01;-2.237604310989379883e+03
4.507083198428153992e+01;-2.240569952011108398e+03
4.488198488950729370e+01;-2.235344081878662109e+03
4.490873804688453674e+01;-2.233366109848022461e+03
4.484992647171020508e+01;-2.233308670043945312e+03
4.481699144840240479e+01;-2.230579536437988281e+03
4.480627080798149109e+01;-2.230699651718139648e+03
4.485227581858634949e+01;-2.233013645172119141e+03
4.474411299824714661e+01;-2.224522380828857422e+03
4.469789823889732361e+01;-2.227784225463867188e+03
4.468290281295776367e+01;-2.221139863967895508e+03
4.459426546096801758e+01;-2.220152301788330078e+03
4.456616890430450439e+01;-2.218402088165283203e+03
4.452710348367691040e+01;-2.216049650192260742e+03
4.455017057061195374e+01;-2.217602653503417969e+03
4.442405378818511963e+01;-2.213560111999511719e+03
4.449737614393234253e+01;-2.213512945175170898e+03
4.439500379562377930e+01;-2.210563146591186523e+03
4.442799499630928040e+01;-2.210206661224365234e+03
4.434707200527191162e+01;-2.207562543869018555e+03
4.434552457928657532e+01;-2.205878229141235352e+03
4.428939607739448547e+01;-2.203709671020507812e+03
4.428684520721435547e+01;-2.203717716217041016e+03
4.423562660813331604e+01;-2.201237241744995117e+03
4.416200852394104004e+01;-2.199828012466430664e+03
4.423570296168327332e+01;-2.199817188262939453e+03
4.418388879299163818e+01;-2.198562913894653320e+03
4.413808104395866394e+01;-2.194907331466674805e+03
4.403114271163940430e+01;-2.192297275543212891e+03
4.406181824207305908e+01;-2.193317665100097656e+03
4.400410336256027222e+01;-2.189891828536987305e+03
4.410047259926795959e+01;-2.189748430252075195e+03
4.399778863787651062e+01;-2.189449172973632812e+03
4.389031448960304260e+01;-2.185139535903930664e+03
4.389317029714584351e+01;-2.184310665130615234e+03
4.385410800576210022e+01;-2.183918592453002930e+03
4.387418344616889954e+01;-2.180606267929077148e+03
4.380384555459022522e+01;-2.179827991485595703e+03
4.375065955519676208e+01;-2.178091253280639648e+03
4.374183470010757446e+01;-2.176835304260253906e+03
4.369846662878990173e+01;-2.174938833236694336e+03
4.376946425437927246e+01;-2.175545608520507812e+03
4.364695730805397034e+01;-2.171444700241088867e+03
4.368271332979202271e+01;-2.172881191253662109e+03
4.361813566088676453e+01;-2.171197229385375977e+03
4.353579229116439819e+01;-2.167260654449462891e+03
4.351792705059051514e+01;-2.165504491806030273e+03
4.349874931573867798e+01;-2.164870624542236328e+03
4.347965216636657715e+01;-2.162947090148925781e+03
4.341415220499038696e+01;-2.162073652267456055e+03
4.341659131646156311e+01;-2.160060281753540039e+03
4.338558295369148254e+01;-2.160779287338256836e+03
4.335662251710891724e+01;-2.159246725082397461e+03
4.336676076054573059e+01;-2.160714946746826172e+03
4.334438121318817139e+01;-2.157204603195190430e+03
4.328185150027275085e+01;-2.152590734481811523e+03
4.337102216482162476e+01;-2.157269948959350586e+03
4.325490450859069824e+01;-2.152863384246826172e+03
4.322206389904022217e+01;-2.150251527786254883e+03
4.324603092670440674e+01;-2.150935499191284180e+03
4.313832101225852966e+01;-2.147980466842651367e+03
4.317018407583236694e+01;-2.147641849517822266e+03
4.313890549540519714e+01;-2.145439794540405273e+03
4.320799732208251953e+01;-2.145066102981567383e+03
4.299856305122375488e+01;-2.141434497833251953e+03
4.303167051076889038e+01;-2.141919069290161133e+03
4.295322173833847046e+01;-2.139229133605957031e+03
4.303529351949691772e+01;-2.142516935348510742e+03
4.298013690114021301e+01;-2.138992788314819336e+03
4.294130259752273560e+01;-2.138292503356933594e+03
4.282861036062240601e+01;-2.133082750320434570e+03
4.287812194228172302e+01;-2.132545877456665039e+03
4.297060582041740417e+01;-2.136626359939575195e+03
4.277078977227210999e+01;-2.127761146545410156e+03
4.283600038290023804e+01;-2.134251848220825195e+03
4.274901503324508667e+01;-2.127077339172363281e+03
